"기준_년분기_코드","행정동_코드","행정동_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20193","11440655","서강동","6376645","2966913","3409732","937962","1534851","1131760","937543","716675","1117855","1653980","1298807","764566","775736","1065706","817849","903677","917882","917929","901676","903592","921089","910800"
"20193","11440660","서교동","18903631","8562577","10341054","2198603","6398952","3751752","2569826","1650481","2334019","3372876","3088723","2653355","3062499","4302964","2423213","2582279","2638664","2674386","2641857","2753068","2939255","2674120"
"20193","11440680","합정동","6009332","2695853","3313480","607327","1354080","1389492","951984","726279","980171","1424857","1209450","769648","770903","1074463","760012","854340","866308","863233","851913","866240","855224","852075"
"20193","11440690","망원1동","6766119","2997642","3768476","815579","1153240","1449670","1106407","818551","1422672","1980217","1367003","709640","718247","1072060","918953","951144","951027","954824","947886","935300","997339","1028597"
"20193","11440700","망원2동","6490594","2911840","3578753","926913","967535","1197989","1163235","849978","1384943","1899920","1344791","671592","667325","1015148","891817","912090","907439","912590","912885","909505","948873","987214"
"20194","11620695","신림동","10024586","5032512","4992074","624037","3385702","2285322","1209979","973985","1545562","2566692","2008099","1109207","1141881","1789429","1409277","1375521","1389121","1420369","1399664","1395934","1526886","1517090"
"20194","11620715","난향동","1329962","621016","708945","237015","124073","175373","248570","203405","341524","335881","265533","153204","160984","236334","178025","187590","184040","187581","187378","183283","195885","204205"
"20194","11620725","조원동","7127294","3552883","3574411","547031","1519286","1447640","1122505","1041987","1448845","1773666","1476774","841889","851196","1237584","946183","1014658","1016969","1012439","1018267","1021839","1022920","1020201"
"20194","11620735","대학동","6665882","3969435","2696447","522951","2134011","1441601","915273","632447","1019600","1791013","1364811","760032","757763","1092487","899776","943289","943156","952256","952031","935626","963398","976126"
"20194","11620745","삼성동","8020330","4085452","3934877","845087","1491853","1214438","1230994","1079497","2158458","2257135","1611042","857642","850796","1319495","1124222","1133842","1130769","1131553","1128978","1118829","1170298","1206062"
"20194","11620765","미성동","5983561","2778864","3204699","1006032","844706","874778","947217","892810","1418019","1801271","1278522","631864","608420","876479","787006","859203","846326","849810","842312","829332","860054","896526"
"20194","11620775","난곡동","6265344","2918347","3346996","972638","817194","861812","942438","997939","1673324","1858068","1307250","645889","625442","961030","867665","890014","877289","889456","876532","865422","905239","961392"
"20194","11650510","서초1동","7929700","3906394","4023306","1187549","1164557","1448441","1456191","1060939","1612024","1672841","1655793","1155376","1157822","1401265","886604","1189073","1193108","1158368","1166055","1188098","1066805","968192"
"20194","11650520","서초2동","6764107","3431214","3332893","646596","1357207","1642560","1311882","849130","956732","1105258","1431884","1143823","1132393","1271001","679749","1069022","1084324","1016954","1029191","1076077","805323","683217"
"20194","11650530","서초3동","12584671","6413922","6170749","1505142","1993537","2370973","2370756","1886893","2457371","2470386","2616381","1944501","1911760","2292443","1349198","1876887","1911740","1839542","1839956","1892950","1712582","1511012"
"20194","11650531","서초4동","7515637","3551292","3964345","1081217","1723720","1457166","1335327","826253","1091953","1491199","1417747","1105663","1143111","1462393","895523","1106905","1115674","1078859","1091786","1156460","1072633","893320"
"20194","11650540","잠원동","7519659","3585620","3934038","1033881","1083964","1476261","1499121","1034076","1392356","1794406","1571760","984297","995618","1266177","907402","1103838","1110095","1084552","1093633","1120755","1042261","964524"
"20194","11650550","반포본동","882018","399321","482697","160987","94188","95634","167019","144091","220099","217990","202967","105872","102904","142387","109898","125006","126589","124959","124842","126009","130992","123621"
"20194","11650560","반포1동","7764387","3693824","4070563","1013590","1465200","1755618","1400156","890436","1239387","1933587","1626185","971720","992782","1291727","948386","1115965","1118203","1107895","1117049","1130067","1116171","1059039"
"20194","11650570","반포2동","1540904","687453","853451","397840","136082","190314","315621","201626","299422","343205","317744","208795","217409","270633","183117","220184","220283","217593","215824","220231","226012","220777"
"20194","11650580","반포3동","2995466","1308444","1687022","542953","361849","431979","573990","451608","633086","552666","569513","446445","485109","604616","337119","407297","406646","419809","417448","439862","474190","430214"
"20194","11650581","반포4동","5243500","2365422","2878078","1112380","511529","783221","1012784","695114","1128472","1180496","1052304","694912","741421","948215","626152","755845","761560","755235","762236","765496","746511","696619"
"20194","11650590","방배본동","5673823","2591857","3081966","1103731","614275","753494","1040516","804654","1357153","1437546","1198673","693999","691421","943867","708317","815443","813027","814676","814171","814125","803187","799194"
"20194","11650600","방배1동","4753254","2170897","2582356","734204","708805","851277","750585","626393","1081988","1243286","976010","583004","576876","774165","599912","702609","704903","689928","692083","691834","642174","629723"
"20194","11650610","방배2동","5829698","2686302","3143396","836032","868425","947068","866237","851374","1460563","1411573","1169417","718165","710720","1059077","760745","831004","831920","831548","832747","840902","849597","811978"
"20194","11650620","방배3동","4070632","1819382","2251250","671521","516329","590636","628358","627680","1036110","1182028","910368","467194","436616","561833","512591","592292","593972","584315","587923","584310","561275","566542"
"20194","11650621","방배4동","6859984","3069820","3790164","1196828","839922","1040193","1168321","990875","1623845","1726244","1396767","847990","842569","1164308","882107","991259","993758","988714","981784","995816","963717","944935"
"20194","11650651","양재1동","7833404","3863702","3969702","1085310","1034504","1550255","1473383","1047449","1642502","1723688","1665471","1108513","1083435","1348468","903828","1189579","1196573","1158290","1152526","1168395","993197","974846"
"20194","11650652","양재2동","6060676","3087398","2973280","734755","855758","1356250","1127161","885880","1100872","1415280","1310047","826638","802228","988870","717612","911269","912810","884726","885327","904695","794173","767676"
"20194","11650660","내곡동","2661863","1248435","1413427","548683","239733","432423","450335","347254","643435","815116","598224","281440","260840","361518","344724","380612","376625","379938","382677","378147","380069","383794"
"20194","11680510","신사동","7748611","3508107","4240504","804794","1684838","1751347","1358807","879220","1269604","1248171","1388614","1245718","1347408","1671732","846970","1135464","1158709","1120936","1132573","1200130","1084803","915995"
"20194","11680521","논현1동","11092725","5350357","5742367","690044","2695029","2972573","1924993","1145006","1665080","2381441","2263293","1600210","1618107","1976889","1252786","1658960","1672365","1625576","1639750","1698846","1479555","1317673"
"20194","11680531","논현2동","11816706","5804444","6012262","962105","2404251","3072098","2251659","1323238","1803354","2196967","2352431","1929166","1936097","2169054","1232990","1816101","1854856","1784425","1790659","1846012","1445552","1279102"
"20194","11680545","압구정동","8901519","3996583","4904936","1168865","1523237","1840808","1589115","1074516","1704978","1459832","1671905","1470743","1522537","1815721","960782","1285542","1337417","1291551","1321965","1374240","1239411","1051391"
"20194","11680565","청담동","9816414","4466023","5350391","1066298","1646789","2179535","1799309","1308204","1816280","2071425","2028678","1453992","1458832","1706087","1097400","1409719","1467726","1439687","1448949","1483634","1364973","1201727"
"20194","11680580","삼성1동","5666158","2786793","2879366","611322","961348","1312270","1124128","748259","908831","894496","1177997","997632","1008766","1056440","530826","857015","877915","848936","861222","881514","706240","633317"
